user_id,user_first_touch_timestamp,email,updated
UA000000107390621,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390629,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390696,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390698,1.59388E+15,epage@yahoo.com,2024-06-02T16:13:18.031+0000
UA000000107390698,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390902,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390954,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390967,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391000,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391033,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391194,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391279,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391351,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391390,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391424,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391464,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391569,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391643,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391793,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391879,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391898,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391904,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391928,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391945,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392048,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392056,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392081,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392123,1.59388E+15,roger78@glover-kelly.net,2024-06-02T16:13:18.031+0000
UA000000107392123,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392129,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392173,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392310,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392333,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392363,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392393,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392486,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392506,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392560,1.59388E+15,stephanie6542@yahoo.com,2024-06-02T16:13:18.031+0000
UA000000107392560,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392672,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392806,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392818,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392932,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392949,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393413,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393415,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393424,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393497,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393498,1.59388E+15,whiteheadashley@murphy.com,2024-06-02T16:13:18.031+0000
UA000000107393498,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393650,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393885,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394070,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394130,1.59388E+15,aaron0825@yahoo.com,2024-06-02T16:13:18.031+0000
UA000000107394130,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394133,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394152,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394347,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394901,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394957,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395096,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395155,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395172,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395247,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395303,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395340,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395420,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395496,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395607,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395650,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395675,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395749,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395817,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395879,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395892,1.59388E+15,terriblackwell@yahoo.com,2024-06-02T16:13:18.031+0000
UA000000107395892,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395977,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396130,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396247,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396266,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396282,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396286,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396353,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396442,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396623,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396632,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396693,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396767,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396771,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396856,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396942,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397075,1.59388E+15,kellyshawn@fitzgerald-becker.com,2024-06-02T16:13:18.031+0000
UA000000107397075,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397243,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397323,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397356,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397512,1.59388E+15,duffyjennifer@terrell.com,2024-06-02T16:13:18.031+0000
UA000000107397512,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397586,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397730,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397831,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397874,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398326,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398374,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398441,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398527,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398537,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398722,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398756,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398810,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398902,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398997,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399000,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399049,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399057,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399062,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399063,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399125,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399212,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399397,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399435,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399454,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399457,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399463,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399467,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399536,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399571,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399588,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399602,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399617,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107400002,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107335605,1.59387E+15,danielcarrillo@smith.com,2024-06-02T16:13:18.031+0000
UA000000107342625,1.59387E+15,xjoseph@miller.biz,2024-06-02T16:13:18.031+0000
UA000000107347151,1.59388E+15,melissamcdaniel@gmail.com,2024-06-02T16:13:18.031+0000
UA000000107349198,1.59388E+15,hwhite@hall.com,2024-06-02T16:13:18.031+0000
UA000000107361913,1.59388E+15,nancyrussell@yahoo.com,2024-06-02T16:13:18.031+0000
UA000000107365477,1.59388E+15,jessicamoore@harris-moore.com,2024-06-02T16:13:18.031+0000
UA000000107367865,1.59388E+15,mtownsend47@hotmail.com,2024-06-02T16:13:18.031+0000
UA000000107371595,1.59388E+15,shanecarter@snyder.com,2024-06-02T16:13:18.031+0000
UA000000107372677,1.59388E+15,wilsonkrista@gmail.com,2024-06-02T16:13:18.031+0000
UA000000107374412,1.59388E+15,manuel42@harris.net,2024-06-02T16:13:18.031+0000
UA000000107375977,1.59388E+15,michellegriffin@yahoo.com,2024-06-02T16:13:18.031+0000
UA000000107377316,1.59388E+15,shill44@gmail.com,2024-06-02T16:13:18.031+0000
UA000000107378168,1.59388E+15,walterlarson@gmail.com,2024-06-02T16:13:18.031+0000
UA000000107378356,1.59388E+15,james23@robinson-johnson.info,2024-06-02T16:13:18.031+0000
UA000000107378765,1.59388E+15,hortondavid@jones.biz,2024-06-02T16:13:18.031+0000
UA000000107382070,1.59388E+15,lewisderek30@gmail.com,2024-06-02T16:13:18.031+0000
UA000000107382157,1.59388E+15,mlee@avery.com,2024-06-02T16:13:18.031+0000
UA000000107382233,1.59388E+15,david75@anderson.org,2024-06-02T16:13:18.031+0000
UA000000107382322,1.59388E+15,isaac12@noble.com,2024-06-02T16:13:18.031+0000
UA000000107383267,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107383284,1.59388E+15,burnslisa@evans.com,2024-06-02T16:13:18.031+0000
UA000000107383284,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107383287,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107383410,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107383456,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107383558,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107383593,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107383761,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107383793,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107383819,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107383849,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107383998,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107384115,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107384127,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107384137,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107384229,1.59388E+15,camerontammy@evans.com,2024-06-02T16:13:18.031+0000
UA000000107384229,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107384267,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107384338,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107384516,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107384717,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107384820,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107384910,1.59388E+15,shawngregory@fisher.com,2024-06-02T16:13:18.031+0000
UA000000107384910,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385006,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385009,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385010,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385013,1.59388E+15,kevin27@daniel.info,2024-06-02T16:13:18.031+0000
UA000000107385013,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385309,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385311,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385343,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385464,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385543,1.59388E+15,crawfordjennifer43@hotmail.com,2024-06-02T16:13:18.031+0000
UA000000107385543,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385582,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385625,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385788,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385819,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107385948,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107386035,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107386042,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107386078,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107386316,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107386426,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107386483,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107386736,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107386873,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107386923,1.59388E+15,lisa6759@gmail.com,2024-06-02T16:13:18.031+0000
UA000000107386923,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107386980,1.59388E+15,murphyjoshua52@gmail.com,2024-06-02T16:13:18.031+0000
UA000000107386980,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107386989,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107387111,1.59388E+15,jessica90@chavez.org,2024-06-02T16:13:18.031+0000
UA000000107387111,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107387351,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107387375,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107387491,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107387512,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107387518,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107387698,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107387752,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107387864,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107387951,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388009,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388014,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388054,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388089,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388131,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388141,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388229,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388351,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388503,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388595,1.59388E+15,alejandro75@yahoo.com,2024-06-02T16:13:18.031+0000
UA000000107388595,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388696,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107388969,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389013,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389017,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389068,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389076,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389087,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389130,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389199,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389258,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389261,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389264,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389336,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389384,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389462,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389688,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389731,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389754,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389875,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389927,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389938,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107389986,1.59388E+15,perryedward@wong.net,2024-06-02T16:13:18.031+0000
UA000000107389986,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390061,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390083,1.59388E+15,grimesjeffrey@gmail.com,2024-06-02T16:13:18.031+0000
UA000000107390083,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390136,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390157,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390329,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390474,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390706,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390744,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107390813,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391248,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391283,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391285,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391300,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391311,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391367,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391449,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391668,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391692,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391718,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391820,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107391864,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392001,1.59388E+15,sjones@woods-thomas.com,2024-06-02T16:13:18.031+0000
UA000000107392001,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392004,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392157,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392458,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392513,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392696,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392745,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392911,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392935,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392955,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392966,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107392970,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393002,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393151,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393173,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393213,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393216,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393216,1.59388E+15,jennifer8558@yahoo.com,2024-06-02T16:13:18.031+0000
UA000000107393334,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393371,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393545,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393601,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393693,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393701,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107393850,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394058,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394060,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394098,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394170,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394315,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394333,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394419,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394485,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394488,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394509,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394817,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394869,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107394978,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395153,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395231,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395385,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395391,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395417,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395424,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395545,1.59388E+15,melissaduncan@hotmail.com,2024-06-02T16:13:18.031+0000
UA000000107395545,1.59388E+15,melissaduncan@hotmail.com,2024-06-02T16:13:18.031+0000
UA000000107395627,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395800,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395804,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395875,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395896,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107395924,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396002,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396074,1.59388E+15,hmurphy@roy.info,2024-06-02T16:13:18.031+0000
UA000000107396074,1.59388E+15,hmurphy@roy.info,2024-06-02T16:13:18.031+0000
UA000000107396233,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396409,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396498,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396628,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396689,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396790,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107396962,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397092,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397093,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397153,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397203,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397260,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397380,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397410,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397438,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397466,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397639,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397786,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107397945,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398030,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398054,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398159,1.59388E+15,barberpamela@hotmail.com,2024-06-02T16:13:18.031+0000
UA000000107398159,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398192,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398352,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398573,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398586,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398646,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398724,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398938,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107398940,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399085,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399099,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399155,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399266,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399366,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399382,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399443,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399512,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399585,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399615,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399657,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399705,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399775,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399799,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399886,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107399960,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107400013,1.59388E+15,,2024-06-02T16:13:18.031+0000
UA000000107345540,1.59388E+15,theresahuber@yahoo.com,2024-06-02T16:13:18.031+0000
UA000000107351411,1.59388E+15,castrodavid@valdez.com,2024-06-02T16:13:18.031+0000
UA000000107358377,1.59388E+15,clintonadams@atkinson.com,2024-06-02T16:13:18.031+0000
UA000000107359287,1.59388E+15,vaughnjulie@tucker.biz,2024-06-02T16:13:18.031+0000
UA000000107363062,1.59388E+15,umoore@coleman.biz,2024-06-02T16:13:18.031+0000
UA000000107364635,1.59388E+15,nharrison@smith.org,2024-06-02T16:13:18.031+0000
UA000000107364719,1.59388E+15,natasha53@torres-vega.com,2024-06-02T16:13:18.031+0000
